A9F3	MYANMAR TAI LAING DIGIT THREE
A9F4	MYANMAR TAI LAING DIGIT FOUR
A9F5	MYANMAR TAI LAING DIGIT FIVE
A9F6	MYANMAR TAI LAING DIGIT SIX
A9F7	MYANMAR TAI LAING DIGIT SEVEN
A9F8	MYANMAR TAI LAING DIGIT EIGHT
A9F9	MYANMAR TAI LAING DIGIT NINE
AA50	CHAM DIGIT ZERO
AA51	CHAM DIGIT ONE
AA52	CHAM DIGIT TWO
AA53	CHAM DIGIT THREE
AA54	CHAM DIGIT FOUR
AA55	CHAM DIGIT FIVE
AA56	CHAM DIGIT SIX
AA57	CHAM DIGIT SEVEN
AA58	CHAM DIGIT EIGHT
AA59	CHAM DIGIT NINE
ABF0	MEETEI MAYEK DIGIT ZERO
ABF1	MEETEI MAYEK DIGIT ONE
ABF2	MEETEI MAYEK DIGIT TWO
ABF3	MEETEI MAYEK DIGIT THREE
ABF4	MEETEI MAYEK DIGIT FOUR
ABF5	MEETEI MAYEK DIGIT FIVE
ABF6	MEETEI MAYEK DIGIT SIX
ABF7	MEETEI MAYEK DIGIT SEVEN
ABF8	MEETEI MAYEK DIGIT EIGHT
ABF9	MEETEI MAYEK DIGIT NINE
FE5F	SMALL NUMBER SIGN
FF03	FULLWIDTH NUMBER SIGN
FF10	FULLWIDTH DIGIT ZERO
FF11	FULLWIDTH DIGIT ONE
FF12	FULLWIDTH DIGIT TWO
FF13	FULLWIDTH DIGIT THREE
FF14	FULLWIDTH DIGIT FOUR
FF15	FULLWIDTH DIGIT FIVE
FF16	FULLWIDTH DIGIT SIX
FF17	FULLWIDTH DIGIT SEVEN
FF18	FULLWIDTH DIGIT EIGHT
FF19	FULLWIDTH DIGIT NINE
10107	AEGEAN NUMBER ONE
10108	AEGEAN NUMBER TWO
10109	AEGEAN NUMBER THREE
1010A	AEGEAN NUMBER FOUR
1010B	AEGEAN NUMBER FIVE
1010C	AEGEAN NUMBER SIX
1010D	AEGEAN NUMBER SEVEN
1010E	AEGEAN NUMBER EIGHT
1010F	AEGEAN NUMBER NINE
10110	AEGEAN NUMBER TEN
10111	AEGEAN NUMBER TWENTY
10112	AEGEAN NUMBER THIRTY
10113	AEGEAN NUMBER FORTY
10114	AEGEAN NUMBER FIFTY
10115	AEGEAN NUMBER SIXTY
10116	AEGEAN NUMBER SEVENTY
10117	AEGEAN NUMBER EIGHTY
10118	AEGEAN NUMBER NINETY
10119	AEGEAN NUMBER ONE HUNDRED
1011A	AEGEAN NUMBER TWO HUNDRED
1011B	AEGEAN NUMBER THREE HUNDRED
1011C	AEGEAN NUMBER FOUR HUNDRED
1011D	AEGEAN NUMBER FIVE HUNDRED
1011E	AEGEAN NUMBER SIX HUNDRED
1011F	AEGEAN NUMBER SEVEN HUNDRED
10120	AEGEAN NUMBER EIGHT HUNDRED
10121	AEGEAN NUMBER NINE HUNDRED
10122	AEGEAN NUMBER ONE THOUSAND
10123	AEGEAN NUMBER TWO THOUSAND
10124	AEGEAN NUMBER THREE THOUSAND
10125	AEGEAN NUMBER FOUR THOUSAND
10126	AEGEAN NUMBER FIVE THOUSAND
10127	AEGEAN NUMBER SIX THOUSAND
10128	AEGEAN NUMBER SEVEN THOUSAND
10129	AEGEAN NUMBER EIGHT THOUSAND
1012A	AEGEAN NUMBER NINE THOUSAND
1012B	AEGEAN NUMBER TEN THOUSAND
1012C	AEGEAN NUMBER TWENTY THOUSAND
1012D	AEGEAN NUMBER THIRTY THOUSAND
1012E	AEGEAN NUMBER FORTY THOUSAND
1012F	AEGEAN NUMBER FIFTY THOUSAND
10130	AEGEAN NUMBER SIXTY THOUSAND
10131	AEGEAN NUMBER SEVENTY THOUSAND
10132	AEGEAN NUMBER EIGHTY THOUSAND
10133	AEGEAN NUMBER NINETY THOUSAND
102E1	COPTIC EPACT DIGIT ONE
102E2	COPTIC EPACT DIGIT TWO
102E3	COPTIC EPACT DIGIT THREE
102E4	COPTIC EPACT DIGIT FOUR
102E5	COPTIC EPACT DIGIT FIVE
102E6	COPTIC EPACT DIGIT SIX
102E7	COPTIC EPACT DIGIT SEVEN
102E8	COPTIC EPACT DIGIT EIGHT
102E9	COPTIC EPACT DIGIT NINE
102EA	COPTIC EPACT NUMBER TEN
102EB	COPTIC EPACT NUMBER TWENTY
102EC	COPTIC EPACT NUMBER THIRTY
102ED	COPTIC EPACT NUMBER FORTY
102EE	COPTIC EPACT NUMBER FIFTY
102EF	COPTIC EPACT NUMBER SIXTY
102F0	COPTIC EPACT NUMBER SEVENTY
102F1	COPTIC EPACT NUMBER EIGHTY
102F2	COPTIC EPACT NUMBER NINETY
102F3	COPTIC EPACT NUMBER ONE HUNDRED
102F4	COPTIC EPACT NUMBER TWO HUNDRED
102F5	COPTIC EPACT NUMBER THREE HUNDRED
102F6	COPTIC EPACT NUMBER FOUR HUNDRED
102F7	COPTIC EPACT NUMBER FIVE HUNDRED
102F8	COPTIC EPACT NUMBER SIX HUNDRED
102F9	COPTIC EPACT NUMBER SEVEN HUNDRED
102FA	COPTIC EPACT NUMBER EIGHT HUNDRED
102FB	COPTIC EPACT NUMBER NINE HUNDRED
10320	OLD ITALIC NUMERAL ONE
10321	OLD ITALIC NUMERAL FIVE
10322	OLD ITALIC NUMERAL TEN
10323	OLD ITALIC NUMERAL FIFTY
103D1	OLD PERSIAN NUMBER ONE
103D2	OLD PERSIAN NUMBER TWO
103D3	OLD PERSIAN NUMBER TEN
103D4	OLD PERSIAN NUMBER TWENTY
103D5	OLD PERSIAN NUMBER HUNDRED
104A0	OSMANYA DIGIT ZERO
104A1	OSMANYA DIGIT ONE
104A2	OSMANYA DIGIT TWO
104A3	OSMANYA DIGIT THREE
104A4	OSMANYA DIGIT FOUR
104A5	OSMANYA DIGIT FIVE
104A6	OSMANYA DIGIT SIX
104A7	OSMANYA DIGIT SEVEN
104A8	OSMANYA DIGIT EIGHT
104A9	OSMANYA DIGIT NINE
10858	IMPERIAL ARAMAIC NUMBER ONE
10859	IMPERIAL ARAMAIC NUMBER TWO
1085A	IMPERIAL ARAMAIC NUMBER THREE
1085B	IMPERIAL ARAMAIC NUMBER TEN
1085C	IMPERIAL ARAMAIC NUMBER TWENTY
1085D	IMPERIAL ARAMAIC NUMBER ONE HUNDRED
1085E	IMPERIAL ARAMAIC NUMBER ONE THOUSAND
1085F	IMPERIAL ARAMAIC NUMBER TEN THOUSAND
10879	PALMYRENE NUMBER ONE
1087A	PALMYRENE NUMBER TWO
1087B	PALMYRENE NUMBER THREE
1087C	PALMYRENE NUMBER FOUR
1087D	PALMYRENE NUMBER FIVE
1087E	PALMYRENE NUMBER TEN
1087F	PALMYRENE NUMBER TWENTY
108A7	NABATAEAN NUMBER ONE
108A8	NABATAEAN NUMBER TWO
108A9	NABATAEAN NUMBER THREE
108AA	NABATAEAN NUMBER FOUR
108AB	NABATAEAN CRUCIFORM NUMBER FOUR
108AC	NABATAEAN NUMBER FIVE
108AD	NABATAEAN NUMBER TEN
108AE	NABATAEAN NUMBER TWENTY
108AF	NABATAEAN NUMBER ONE HUNDRED
108FB	HATRAN NUMBER ONE
108FC	HATRAN NUMBER FIVE
108FD	HATRAN NUMBER TEN
108FE	HATRAN NUMBER TWENTY
108FF	HATRAN NUMBER ONE HUNDRED
10916	PHOENICIAN NUMBER ONE
10917	PHOENICIAN NUMBER TEN
10918	PHOENICIAN NUMBER TWENTY
10919	PHOENICIAN NUMBER ONE HUNDRED
1091A	PHOENICIAN NUMBER TWO
1091B	PHOENICIAN NUMBER THREE
109C0	MEROITIC CURSIVE NUMBER ONE
109C1	MEROITIC CURSIVE NUMBER TWO
109C2	MEROITIC CURSIVE NUMBER THREE
109C3	MEROITIC CURSIVE NUMBER FOUR
109C4	MEROITIC CURSIVE NUMBER FIVE
109C5	MEROITIC CURSIVE NUMBER SIX
109C6	MEROITIC CURSIVE NUMBER SEVEN
109C7	MEROITIC CURSIVE NUMBER EIGHT
109C8	MEROITIC CURSIVE NUMBER NINE
109C9	MEROITIC CURSIVE NUMBER TEN
109CA	MEROITIC CURSIVE NUMBER TWENTY
109CB	MEROITIC CURSIVE NUMBER THIRTY
109CC	MEROITIC CURSIVE NUMBER FORTY
109CD	MEROITIC CURSIVE NUMBER FIFTY
109CE	MEROITIC CURSIVE NUMBER SIXTY
109CF	MEROITIC CURSIVE NUMBER SEVENTY
109D2	MEROITIC CURSIVE NUMBER ONE HUNDRED
109D3	MEROITIC CURSIVE NUMBER TWO HUNDRED
109D4	MEROITIC CURSIVE NUMBER THREE HUNDRED
109D5	MEROITIC CURSIVE NUMBER FOUR HUNDRED
109D6	MEROITIC CURSIVE NUMBER FIVE HUNDRED
109D7	MEROITIC CURSIVE NUMBER SIX HUNDRED
109D8	MEROITIC CURSIVE NUMBER SEVEN HUNDRED
109D9	MEROITIC CURSIVE NUMBER EIGHT HUNDRED
109DA	MEROITIC CURSIVE NUMBER NINE HUNDRED
109DB	MEROITIC CURSIVE NUMBER ONE THOUSAND
109DC	MEROITIC CURSIVE NUMBER TWO THOUSAND
109DD	MEROITIC CURSIVE NUMBER THREE THOUSAND
109DE	MEROITIC CURSIVE NUMBER FOUR THOUSAND
109DF	MEROITIC CURSIVE NUMBER FIVE THOUSAND
109E0	MEROITIC CURSIVE NUMBER SIX THOUSAND
109E1	MEROITIC CURSIVE NUMBER SEVEN THOUSAND
109E2	MEROITIC CURSIVE NUMBER EIGHT THOUSAND
109E3	MEROITIC CURSIVE NUMBER NINE THOUSAND
109E4	MEROITIC CURSIVE NUMBER TEN THOUSAND
109E5	MEROITIC CURSIVE NUMBER TWENTY THOUSAND
109E6	MEROITIC CURSIVE NUMBER THIRTY THOUSAND
109E7	MEROITIC CURSIVE NUMBER FORTY THOUSAND
109E8	MEROITIC CURSIVE NUMBER FIFTY THOUSAND
109E9	MEROITIC CURSIVE NUMBER SIXTY THOUSAND
109EA	MEROITIC CURSIVE NUMBER SEVENTY THOUSAND
109EB	MEROITIC CURSIVE NUMBER EIGHTY THOUSAND
109EC	MEROITIC CURSIVE NUMBER NINETY THOUSAND
109ED	MEROITIC CURSIVE NUMBER ONE HUNDRED THOUSAND
109EE	MEROITIC CURSIVE NUMBER TWO HUNDRED THOUSAND
109EF	MEROITIC CURSIVE NUMBER THREE HUNDRED THOUSAND
109F0	MEROITIC CURSIVE NUMBER FOUR HUNDRED THOUSAND
109F1	MEROITIC CURSIVE NUMBER FIVE HUNDRED THOUSAND
109F2	MEROITIC CURSIVE NUMBER SIX HUNDRED THOUSAND
109F3	MEROITIC CURSIVE NUMBER SEVEN HUNDRED THOUSAND
109F4	MEROITIC CURSIVE NUMBER EIGHT HUNDRED THOUSAND
109F5	MEROITIC CURSIVE NUMBER NINE HUNDRED THOUSAND
10A40	KHAROSHTHI DIGIT ONE
10A41	KHAROSHTHI DIGIT TWO
10A42	KHAROSHTHI DIGIT THREE
10A43	KHAROSHTHI DIGIT FOUR
10A44	KHAROSHTHI NUMBER TEN
10A45	KHAROSHTHI NUMBER TWENTY
10A46	KHAROSHTHI NUMBER ONE HUNDRED
10A47	KHAROSHTHI NUMBER ONE THOUSAND
10A7D	OLD SOUTH ARABIAN NUMBER ONE
10A7E	OLD SOUTH ARABIAN NUMBER FIFTY
10A9D	OLD NORTH ARABIAN NUMBER ONE
10A9E	OLD NORTH ARABIAN NUMBER TEN
10A9F	OLD NORTH ARABIAN NUMBER TWENTY
10AEB	MANICHAEAN NUMBER ONE
10AEC	MANICHAEAN NUMBER FIVE
10AED	MANICHAEAN NUMBER TEN
10AEE	MANICHAEAN NUMBER TWENTY
10AEF	MANICHAEAN NUMBER ONE HUNDRED
10B58	INSCRIPTIONAL PARTHIAN NUMBER ONE
10B59	INSCRIPTIONAL PARTHIAN NUMBER TWO
10B5A	INSCRIPTIONAL PARTHIAN NUMBER THREE
10B5B	INSCRIPTIONAL PARTHIAN NUMBER FOUR
10B5C	INSCRIPTIONAL PARTHIAN NUMBER TEN
10B5D	INSCRIPTIONAL PARTHIAN NUMBER TWENTY
10B5E	INSCRIPTIONAL PARTHIAN NUMBER ONE HUNDRED
10B5F	INSCRIPTIONAL PARTHIAN NUMBER ONE THOUSAND
10B78	INSCRIPTIONAL PAHLAVI NUMBER ONE
10B79	INSCRIPTIONAL PAHLAVI NUMBER TWO
10B7A	INSCRIPTIONAL PAHLAVI NUMBER THREE
10B7B	INSCRIPTIONAL PAHLAVI NUMBER FOUR
10B7C	INSCRIPTIONAL PAHLAVI NUMBER TEN
10B7D	INSCRIPTIONAL PAHLAVI NUMBER TWENTY
10B7E	INSCRIPTIONAL PAHLAVI NUMBER ONE HUNDRED
10B7F	INSCRIPTIONAL PAHLAVI NUMBER ONE THOUSAND
10BA9	PSALTER PAHLAVI NUMBER ONE
10BAA	PSALTER PAHLAVI NUMBER TWO
10BAB	PSALTER PAHLAVI NUMBER THREE
10BAC	PSALTER PAHLAVI NUMBER FOUR
10BAD	PSALTER PAHLAVI NUMBER TEN
10BAE	PSALTER PAHLAVI NUMBER TWENTY
10BAF	PSALTER PAHLAVI NUMBER ONE HUNDRED
10CFA	OLD HUNGARIAN NUMBER ONE
10CFB	OLD HUNGARIAN NUMBER FIVE
10CFC	OLD HUNGARIAN NUMBER TEN
10CFD	OLD HUNGARIAN NUMBER FIFTY
10CFE	OLD HUNGARIAN NUMBER ONE HUNDRED
10CFF	OLD HUNGARIAN NUMBER ONE THOUSAND
10E60	RUMI DIGIT ONE
10E61	RUMI DIGIT TWO
10E62	RUMI DIGIT THREE
10E63	RUMI DIGIT FOUR
10E64	RUMI DIGIT FIVE
10E65	RUMI DIGIT SIX
10E66	RUMI DIGIT SEVEN
10E67	RUMI DIGIT EIGHT
10E68	RUMI DIGIT NINE
10E69	RUMI NUMBER TEN
10E6A	RUMI NUMBER TWENTY
10E6B	RUMI NUMBER THIRTY
10E6C	RUMI NUMBER FORTY
10E6D	RUMI NUMBER FIFTY
10E6E	RUMI NUMBER SIXTY
10E6F	RUMI NUMBER SEVENTY
10E70	RUMI NUMBER EIGHTY
10E71	RUMI NUMBER NINETY
10E72	RUMI NUMBER ONE HUNDRED
10E73	RUMI NUMBER TWO HUNDRED
10E74	RUMI NUMBER THREE HUNDRED
10E75	RUMI NUMBER FOUR HUNDRED
10E76	RUMI NUMBER FIVE HUNDRED
10E77	RUMI NUMBER SIX HUNDRED
10E78	RUMI NUMBER SEVEN HUNDRED
10E79	RUMI NUMBER EIGHT HUNDRED
10E7A	RUMI NUMBER NINE HUNDRED
11052	BRAHMI NUMBER ONE
11053	BRAHMI NUMBER TWO
11054	BRAHMI NUMBER THREE
11055	BRAHMI NUMBER FOUR
11056	BRAHMI NUMBER FIVE
11057	BRAHMI NUMBER SIX
11058	BRAHMI NUMBER SEVEN
11059	BRAHMI NUMBER EIGHT
1105A	BRAHMI NUMBER NINE
1105B	BRAHMI NUMBER TEN
1105C	BRAHMI NUMBER TWENTY
1105D	BRAHMI NUMBER THIRTY
1105E	BRAHMI NUMBER FORTY
1105F	BRAHMI NUMBER FIFTY
11060	BRAHMI NUMBER SIXTY
11061	BRAHMI NUMBER SEVENTY
11062	BRAHMI NUMBER EIGHTY
11063	BRAHMI NUMBER NINETY
11064	BRAHMI NUMBER ONE HUNDRED
11065	BRAHMI NUMBER ONE THOUSAND
11066	BRAHMI DIGIT ZERO
11067	BRAHMI DIGIT ONE
11068	BRAHMI DIGIT TWO
11069	BRAHMI DIGIT THREE
1106A	BRAHMI DIGIT FOUR
1106B	BRAHMI DIGIT FIVE
1106C	BRAHMI DIGIT SIX
1106D	BRAHMI DIGIT SEVEN
1106E	BRAHMI DIGIT EIGHT
1106F	BRAHMI DIGIT NINE
1107F	BRAHMI NUMBER JOINER
110BD	KAITHI NUMBER SIGN
110F0	SORA SOMPENG DIGIT ZERO
110F1	SORA SOMPENG DIGIT ONE
110F2	SORA SOMPENG DIGIT TWO
110F3	SORA SOMPENG DIGIT THREE
110F4	SORA SOMPENG DIGIT FOUR
110F5	SORA SOMPENG DIGIT FIVE
110F6	SORA SOMPENG DIGIT SIX
110F7	SORA SOMPENG DIGIT SEVEN
110F8	SORA SOMPENG DIGIT EIGHT
110F9	SORA SOMPENG DIGIT NINE
11136	CHAKMA DIGIT ZERO
11137	CHAKMA DIGIT ONE
11138	CHAKMA DIGIT TWO
11139	CHAKMA DIGIT THREE
1113A	CHAKMA DIGIT FOUR
1113B	CHAKMA DIGIT FIVE
1113C	CHAKMA DIGIT SIX
1113D	CHAKMA DIGIT SEVEN
1113E	CHAKMA DIGIT EIGHT
1113F	CHAKMA DIGIT NINE
111D0	SHARADA DIGIT ZERO
111D1	SHARADA DIGIT ONE
111D2	SHARADA DIGIT TWO
111D3	SHARADA DIGIT THREE
111D4	SHARADA DIGIT FOUR
111D5	SHARADA DIGIT FIVE
111D6	SHARADA DIGIT SIX
111D7	SHARADA DIGIT SEVEN
111D8	SHARADA DIGIT EIGHT
111D9	SHARADA DIGIT NINE
111E1	SINHALA ARCHAIC DIGIT ONE
111E2	SINHALA ARCHAIC DIGIT TWO
111E3	SINHALA ARCHAIC DIGIT THREE
111E4	SINHALA ARCHAIC DIGIT FOUR
111E5	SINHALA ARCHAIC DIGIT FIVE
111E6	SINHALA ARCHAIC DIGIT SIX
111E7	SINHALA ARCHAIC DIGIT SEVEN
111E8	SINHALA ARCHAIC DIGIT EIGHT
111E9	SINHALA ARCHAIC DIGIT NINE
111EA	SINHALA ARCHAIC NUMBER TEN
111EB	SINHALA ARCHAIC NUMBER TWENTY
111EC	SINHALA ARCHAIC NUMBER THIRTY
111ED	SINHALA ARCHAIC NUMBER FORTY
111EE	SINHALA ARCHAIC NUMBER FIFTY
111EF	SINHALA ARCHAIC NUMBER SIXTY
111F0	SINHALA ARCHAIC NUMBER SEVENTY
111F1	SINHALA ARCHAIC NUMBER EIGHTY
111F2	SINHALA ARCHAIC NUMBER NINETY
111F3	SINHALA ARCHAIC NUMBER ONE HUNDRED
111F4	SINHALA ARCHAIC NUMBER ONE THOUSAND
112F0	KHUDAWADI DIGIT ZERO
112F1	KHUDAWADI DIGIT ONE
112F2	KHUDAWADI DIGIT TWO
112F3	KHUDAWADI DIGIT THREE
112F4	KHUDAWADI DIGIT FOUR
112F5	KHUDAWADI DIGIT FIVE
112F6	KHUDAWADI DIGIT SIX
112F7	KHUDAWADI DIGIT SEVEN
112F8	KHUDAWADI DIGIT EIGHT
112F9	KHUDAWADI DIGIT NINE
11366	COMBINING GRANTHA DIGIT ZERO
11367	COMBINING GRANTHA DIGIT ONE
11368	COMBINING GRANTHA DIGIT TWO
11369	COMBINING GRANTHA DIGIT THREE
1136A	COMBINING GRANTHA DIGIT FOUR
1136B	COMBINING GRANTHA DIGIT FIVE
1136C	COMBINING GRANTHA DIGIT SIX
11450	NEWA DIGIT ZERO
11451	NEWA DIGIT ONE
11452	NEWA DIGIT TWO
11453	NEWA DIGIT THREE
11454	NEWA DIGIT FOUR
11455	NEWA DIGIT FIVE
11456	NEWA DIGIT SIX
11457	NEWA DIGIT SEVEN
11458	NEWA DIGIT EIGHT
11459	NEWA DIGIT NINE
114D0	TIRHUTA DIGIT ZERO
114D1	TIRHUTA DIGIT ONE
114D2	TIRHUTA DIGIT TWO
114D3	TIRHUTA DIGIT THREE
114D4	TIRHUTA DIGIT FOUR
114D5	TIRHUTA DIGIT FIVE
114D6	TIRHUTA DIGIT SIX
114D7	TIRHUTA DIGIT SEVEN
114D8	TIRHUTA DIGIT EIGHT
114D9	TIRHUTA DIGIT NINE
11650	MODI DIGIT ZERO
11651	MODI DIGIT ONE
11652	MODI DIGIT TWO
11653	MODI DIGIT THREE
11654	MODI DIGIT FOUR
11655	MODI DIGIT FIVE
11656	MODI DIGIT SIX
11657	MODI DIGIT SEVEN
11658	MODI DIGIT EIGHT
11659	MODI DIGIT NINE
116C0	TAKRI DIGIT ZERO
116C1	TAKRI DIGIT ONE
116C2	TAKRI DIGIT TWO
116C3	TAKRI DIGIT THREE
116C4	TAKRI DIGIT FOUR
116C5	TAKRI DIGIT FIVE
116C6	TAKRI DIGIT SIX
116C7	TAKRI DIGIT SEVEN
116C8	TAKRI DIGIT EIGHT
116C9	TAKRI DIGIT NINE
11730	AHOM DIGIT ZERO
11731	AHOM DIGIT ONE
11732	AHOM DIGIT TWO
11733	AHOM DIGIT THREE
11734	AHOM DIGIT FOUR
11735	AHOM DIGIT FIVE
11736	AHOM DIGIT SIX
11737	AHOM DIGIT SEVEN
11738	AHOM DIGIT EIGHT
11739	AHOM DIGIT NINE
1173A	AHOM NUMBER TEN
1173B	AHOM NUMBER TWENTY
118E0	WARANG CITI DIGIT ZERO
118E1	WARANG CITI DIGIT ONE
118E2	WARANG CITI DIGIT TWO
118E3	WARANG CITI DIGIT THREE
118E4	WARANG CITI DIGIT FOUR
118E5	WARANG CITI DIGIT FIVE
118E6	WARANG CITI DIGIT SIX
118E7	WARANG CITI DIGIT SEVEN
118E8	WARANG CITI DIGIT EIGHT
118E9	WARANG CITI DIGIT NINE
118EA	WARANG CITI NUMBER TEN
118EB	WARANG CITI NUMBER TWENTY
118EC	WARANG CITI NUMBER THIRTY
118ED	WARANG CITI NUMBER FORTY
118EE	WARANG CITI NUMBER FIFTY
118EF	WARANG CITI NUMBER SIXTY
118F0	WARANG CITI NUMBER SEVENTY
118F1	WARANG CITI NUMBER EIGHTY
118F2	WARANG CITI NUMBER NINETY
11C50	BHAIKSUKI DIGIT ZERO
11C51	BHAIKSUKI DIGIT ONE
11C52	BHAIKSUKI DIGIT TWO
11C53	BHAIKSUKI DIGIT THREE
11C54	BHAIKSUKI DIGIT FOUR
11C55	BHAIKSUKI DIGIT FIVE
11C56	BHAIKSUKI DIGIT SIX
11C57	BHAIKSUKI DIGIT SEVEN
11C58	BHAIKSUKI DIGIT EIGHT
11C59	BHAIKSUKI DIGIT NINE
11C5A	BHAIKSUKI NUMBER ONE
11C5B	BHAIKSUKI NUMBER TWO
11C5C	BHAIKSUKI NUMBER THREE
11C5D	BHAIKSUKI NUMBER FOUR
11C5E	BHAIKSUKI NUMBER FIVE
11C5F	BHAIKSUKI NUMBER SIX
11C60	BHAIKSUKI NUMBER SEVEN
11C61	BHAIKSUKI NUMBER EIGHT
11C62	BHAIKSUKI NUMBER NINE
11C63	BHAIKSUKI NUMBER TEN
11C64	BHAIKSUKI NUMBER TWENTY
11C65	BHAIKSUKI NUMBER THIRTY
11C66	BHAIKSUKI NUMBER FORTY
11C67	BHAIKSUKI NUMBER FIFTY
11C68	BHAIKSUKI NUMBER SIXTY
11C69	BHAIKSUKI NUMBER SEVENTY
11C6A	BHAIKSUKI NUMBER EIGHTY
11C6B	BHAIKSUKI NUMBER NINETY
11D50	MASARAM GONDI DIGIT ZERO
11D51	MASARAM GONDI DIGIT ONE
11D52	MASARAM GONDI DIGIT TWO
11D53	MASARAM GONDI DIGIT THREE
11D54	MASARAM GONDI DIGIT FOUR
11D55	MASARAM GONDI DIGIT FIVE
11D56	MASARAM GONDI DIGIT SIX
11D57	MASARAM GONDI DIGIT SEVEN
11D58	MASARAM GONDI DIGIT EIGHT
11D59	MASARAM GONDI DIGIT NINE
13068	EGYPTIAN HIEROGLYPH C011 1000000
13082	EGYPTIAN HIEROGLYPH D012 1/4
13083	EGYPTIAN HIEROGLYPH D013 1/8
13084	EGYPTIAN HIEROGLYPH D014 1/16
13085	EGYPTIAN HIEROGLYPH D015 1/32
13086	EGYPTIAN HIEROGLYPH D016 1/64
130AE	EGYPTIAN HIEROGLYPH D050A 20000
130AF	EGYPTIAN HIEROGLYPH D050B 30000
130B0	EGYPTIAN HIEROGLYPH D050C 40000
130B1	EGYPTIAN HIEROGLYPH D050D 50000
130B2	EGYPTIAN HIEROGLYPH D050E 60000
130B3	EGYPTIAN HIEROGLYPH D050F 70000
130B4	EGYPTIAN HIEROGLYPH D050G 80000
130B5	EGYPTIAN HIEROGLYPH D050H 90000
130B6	EGYPTIAN HIEROGLYPH D050I 50000
13190	EGYPTIAN HIEROGLYPH I008 100000
131BD	EGYPTIAN HIEROGLYPH M012A 2000
131BE	EGYPTIAN HIEROGLYPH M012B 3000
131BF	EGYPTIAN HIEROGLYPH M012C 4000
131C0	EGYPTIAN HIEROGLYPH M012D 5000
131C1	EGYPTIAN HIEROGLYPH M012E 6000
131C2	EGYPTIAN HIEROGLYPH M012F 7000
131C3	EGYPTIAN HIEROGLYPH M012G 8000
131C4	EGYPTIAN HIEROGLYPH M012H 9000
13362	EGYPTIAN HIEROGLYPH V001 100
13363	EGYPTIAN HIEROGLYPH V001A 200
13364	EGYPTIAN HIEROGLYPH V001B 300
13365	EGYPTIAN HIEROGLYPH V001C 400
13366	EGYPTIAN HIEROGLYPH V001D 500
13367	EGYPTIAN HIEROGLYPH V001E 600
13368	EGYPTIAN HIEROGLYPH V001F 700
13369	EGYPTIAN HIEROGLYPH V001G 800
1336A	EGYPTIAN HIEROGLYPH V001H 900
1336B	EGYPTIAN HIEROGLYPH V001I 500
13386	EGYPTIAN HIEROGLYPH V020 10
13387	EGYPTIAN HIEROGLYPH V020A 20
13388	EGYPTIAN HIEROGLYPH V020B 30
13389	EGYPTIAN HIEROGLYPH V020C 40
1338A	EGYPTIAN HIEROGLYPH V020D 50
1338B	EGYPTIAN HIEROGLYPH V020E 60
1338C	EGYPTIAN HIEROGLYPH V020F 70
1338D	EGYPTIAN HIEROGLYPH V020G 80
1338E	EGYPTIAN HIEROGLYPH V020H 90
1338F	EGYPTIAN HIEROGLYPH V020I 20
13390	EGYPTIAN HIEROGLYPH V020J 30
13391	EGYPTIAN HIEROGLYPH V020K 40
13392	EGYPTIAN HIEROGLYPH V020L 50
133EC	EGYPTIAN HIEROGLYPH Z003B 3
133FB	EGYPTIAN HIEROGLYPH Z015A 2
133FC	EGYPTIAN HIEROGLYPH Z015B 3
133FD	EGYPTIAN HIEROGLYPH Z015C 4
133FE	EGYPTIAN HIEROGLYPH Z015D 5
133FF	EGYPTIAN HIEROGLYPH Z015E 6
13400	EGYPTIAN HIEROGLYPH Z015F 7
13401	EGYPTIAN HIEROGLYPH Z015G 8
13402	EGYPTIAN HIEROGLYPH Z015H 9
13403	EGYPTIAN HIEROGLYPH Z015I 5
16A60	MRO DIGIT ZERO
16A61	MRO DIGIT ONE
16A62	MRO DIGIT TWO
16A63	MRO DIGIT THREE
16A64	MRO DIGIT FOUR
16A65	MRO DIGIT FIVE
16A66	MRO DIGIT SIX
16A67	MRO DIGIT SEVEN
16A68	MRO DIGIT EIGHT
16A69	MRO DIGIT NINE
16B50	PAHAWH HMONG DIGIT ZERO
16B51	PAHAWH HMONG DIGIT ONE
16B52	PAHAWH HMONG DIGIT TWO
16B53	PAHAWH HMONG DIGIT THREE
16B54	PAHAWH HMONG DIGIT FOUR
16B55	PAHAWH HMONG DIGIT FIVE
16B56	PAHAWH HMONG DIGIT SIX
16B57	PAHAWH HMONG DIGIT SEVEN
16B58	PAHAWH HMONG DIGIT EIGHT
16B59	PAHAWH HMONG DIGIT NINE
16B5B	PAHAWH HMONG NUMBER TENS
16B5C	PAHAWH HMONG NUMBER HUNDREDS
16B5D	PAHAWH HMONG NUMBER TEN THOUSANDS
16B5E	PAHAWH HMONG NUMBER MILLIONS
16B5F	PAHAWH HMONG NUMBER HUNDRED MILLIONS
16B60	PAHAWH HMONG NUMBER TEN BILLIONS
16B61	PAHAWH HMONG NUMBER TRILLIONS
1D360	COUNTING ROD UNIT DIGIT ONE
1D361	COUNTING ROD UNIT DIGIT TWO
1D362	COUNTING ROD UNIT DIGIT THREE
1D363	COUNTING ROD UNIT DIGIT FOUR
1D364	COUNTING ROD UNIT DIGIT FIVE
1D365	COUNTING ROD UNIT DIGIT SIX
1D366	COUNTING ROD UNIT DIGIT SEVEN
